"ean","name","brand","pack_size","category","image_url","source"
"05012254060070","Vo5 Mega Hold Styling Gel 200Ml","VO5","200ML","Health & Beauty > Haircare & Styling > Hair Gel & Hair Wax","https://digitalcontent.api.tesco.com/v2/media/ghs/09f300f7-760d-4cdc-bd83-7e8d13b15c5b/d9f423fc-5e32-43b4-89de-2990c8cccbc1_1523670947.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060054134064","Cawston Press Apple & Rhubarb Juice 1Ltr","CAWSTON PRESS","1000ML","Drinks > Juices & Smoothies > Long Life Juice","https://digitalcontent.api.tesco.com/v2/media/ghs/be549ff9-8735-4a9b-82ab-cf13e51563fe/6cdb3502-952b-4d11-b621-a1ea504c2a93_1304837491.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000143906356","Silk Cut Silver Cigarettes 5X20pk","SILK CUT","","Home & Ents > Tobacco & Alternatives > Cigarettes","https://digitalcontent.api.tesco.com/v2/media/ghs/e7242eb6-5837-47d7-8455-79629eca2411/5e4c33a2-b219-4a7d-93e1-1b35f1f14f5d_641723968.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"07316641813927","Oumph! Plant-Based Kebab Doner Style 280G","OUMPH","280G","Frozen Food > Frozen Vegetarian & Vegan > Frozen Vegan","https://digitalcontent.api.tesco.com/v2/media/ghs/b05db9f9-d5b7-41a0-99e9-243548223a2e/9e2bf572-4449-41ab-a985-cb2a5d5971b0.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05029053578330","Kleenex The Original Brand Tissues 2 Pack","KLEENEX","128SHT","Household > Facial Tissue & Hand Wipes > Box & Cube Tissues","https://digitalcontent.api.tesco.com/v2/media/ghs/ad3b6677-1a1a-44e6-bd6d-ca3f41aaceca/57558b17-3a9e-4729-83a2-d0bb421686ba_808191188.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000119287052","Tesco Garibaldi Biscuits 200G","TESCO","200G","Food Cupboard > Biscuits & Cereal Bars > Everyday Biscuits","https://digitalcontent.api.tesco.com/v2/media/ghs/28d78e3f-619a-4eb5-a529-78d19cacc60f/b8034bd9-fab2-48b8-94ba-1c1420afb38e_681990551.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05011321594296","Herbal Essences Hello Hydration Shampoo 400Ml","HERBAL ESSENCES","400ML","Health & Beauty > Shampoo > Natural Shampoo","https://digitalcontent.api.tesco.com/v2/media/ghs/ad3f15b5-8fda-4248-adbc-086450a27516/cd6c5028-3784-43bd-a763-4d844dc0e322_2003817216.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05018095000947","Merchant Gourmet Whole Chestnuts 180G","MERCHANT GOURMET","180G","Food Cupboard > Cooking Ingredients > Gravy, Stuffing & Breadcrumbs","https://digitalcontent.api.tesco.com/v2/media/ghs/abac4e20-aeac-4c18-9856-359f631c6e9b/83278e9f-28e7-45d1-8e18-90a039811d78_369562854.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"03800020472545","Kit Kat Chunky Caramel Snacksize 4 X 35G","KITKAT","140G","Food Cupboard > Chocolate, Sweets, Mints & Chewing Gum > Multipack Chocolate Bars","https://digitalcontent.api.tesco.com/v2/media/ghs/f1adb899-d468-4353-959b-703184fa9796/3177e491-a54f-441e-b61d-b46747766dbb_1490427023.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060367181274","Pip & Nut Smooth Peanut Butter 300G","PIP & NUT","300G","Food Cupboard > Jams, Sweet & Savoury Spreads > Peanut & Nut Butter","https://digitalcontent.api.tesco.com/v2/media/ghs/76f30acf-5123-466f-a07c-436debc48c25/e8bff162-ed10-4b37-aece-a82ae1babccf_1046629247.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00194735035557","Thomas & Friends Push & Go Stunt Engines Assorted","THOMAS","","Baby > Toys & Nursery Accessories > Baby & Toddler Toys","https://digitalcontent.api.tesco.com/v2/media/ghs/e49c29c5-138b-41e0-9efa-f79f02584a14/f89c5f23-afbd-46f0-a2bb-eb426c1bc536_461234718.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05010388803501","Shloer Zero Calorie Sparkling White Grape 750Ml","SHLOER","750ML","Drinks > Adult Soft Drinks & Mixers > Adult Soft Drinks","https://digitalcontent.api.tesco.com/v2/media/ghs/bbbc0a77-25c7-4979-8da5-314184ca9420/ec14dea0-50a7-48a8-a8bf-1a18e5471e45_1817903564.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00000003310182","Tesco Organic Raspberries 150G","TESCO ORGANIC","150G","Fresh Food > Fresh Fruit > Berries & Cherries","https://digitalcontent.api.tesco.com/v2/media/ghs/5acb3730-99a6-4b85-8b5d-1ed35878c3fa/a9b66344-b4ec-4bcd-a508-2f3bc404ece0.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060234986490","Cake Decor Christmas Red 10 Inch Cake Board Assorted","CAKE DECOR","","Food Cupboard > Home Baking & Sugar > Cake Decorating & Cases","https://digitalcontent.api.tesco.com/v2/media/ghs/91a2cd27-c399-4002-ba86-43c163809fca/ae8fa6ff-d99d-44a1-8562-a82a665aa9be_1867890673.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060096612070","Oriel Mediterranean Rose 75Cl","ORIEL","75CL","Drinks > Wine > Rose Wine","https://digitalcontent.api.tesco.com/v2/media/ghs/4bfcd8a6-8ea9-444a-b145-bff9e0b534d6/ad9c9f6d-c40f-488f-aa6e-98107901b82b_276556054.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05057545757178","Tesco Finest Mango & Passion Fruit Mousse 100G","TESCO FINEST","100G","Fresh Food > Chilled Desserts > Mousse & Smooth Potted Desserts","https://digitalcontent.api.tesco.com/v2/media/ghs/9fd891f1-4817-469c-9cf6-f2fbbde374a6/eb3010c4-286a-4600-a8b9-1ec9d20899f0.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00000003013595","Tesco Chicken Paste 75G","TESCO","75G","Food Cupboard > Tins, Cans & Packets > Tinned Meat, Pies & Spreads","https://digitalcontent.api.tesco.com/v2/media/ghs/77236240-4e7b-47da-b7ac-05c789d2f2cd/d61cdb38-6d91-43e9-9f96-df22599e99a5_411865165.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"03574661498478","Neutrogena Visibly Clear Blackhead Scrub 150Ml","NEUTROGENA","150ML","Health & Beauty > Face Skincare > Face Cleansing","https://digitalcontent.api.tesco.com/v2/media/ghs/d0fc85a4-11be-45d5-8391-5ee6146cbd9d/2d72a33f-a5e0-419a-8a92-fe69a6e513a3_1333185624.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05055263937568","Harry Potter Water Bottle","HARRY POTTER","","Home & Ents > Christmas Gifts > Film & TV Themed Gifts","https://digitalcontent.api.tesco.com/v2/media/ghs/97444d24-b18f-4a17-959a-6e7f13719cc1/7a4e2ac8-3968-4769-b569-fccbe9dd5d70_1833961661.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00000003239018","Tesco Large Stir Fry 570G","TESCO","570G","Fresh Food > Fresh Vegetables > Stir Fry Vegetables, Sauce & Noodles","https://digitalcontent.api.tesco.com/v2/media/ghs/147fdc74-bca7-4278-8519-a85054212447/b434a693-40b5-4b28-b4f0-cac328ccfcfd.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697401657","Ms. Molly's Vanilla Flavour Frosting 300G","MS MOLLYS","300G","Food Cupboard > Home Baking & Sugar > Icing & Marzipan","https://digitalcontent.api.tesco.com/v2/media/ghs/631309a6-dbef-403c-b4b0-d917abba7285/756e0e15-a8e9-4f42-94ee-9d0490c78de7_2137253833.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000101508677","Carex Hygiene Antibacterial Wipes Biodegradable 15 Pack","CAREX","","Health & Beauty > Shower, Bath & Hand Hygiene > Hand Gel, Sanitiser & Wipes","https://digitalcontent.api.tesco.com/v2/media/ghs/158c9af6-2117-4a35-941d-67cd20338c82/5d8b74f2-69eb-4494-904b-1023032229ab_1154441977.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05013665101598","Kallo Organic Stock Cubes Mushroom 66G","KALLO","66G","Food Cupboard > Cooking Ingredients > Stock Cubes & Pots","https://digitalcontent.api.tesco.com/v2/media/ghs/bc596b7b-24cd-438b-9f49-667e833717e5/f55b4d28-caa6-429a-b19f-e4a651d8e612_635608934.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05011792001989","Butcher's Succulent Recipe Trays 4 X 150G","BUTCHERS","600G","Pets > Dog Food & Accessories > Wet Dog Food","https://digitalcontent.api.tesco.com/v2/media/ghs/ed4bbf2e-b45e-4f96-9f76-643c2516a84e/5b115fc2-582c-4b11-8ae3-8a047fb0501e_2101894248.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060136750052","Teapigs Mao Feng Green Tea 15'S 37.5G","TEAPIGS","37.5G","Drinks > Tea > Green Tea Bags","https://digitalcontent.api.tesco.com/v2/media/ghs/d9a2f3bb-9217-4c45-bd2e-03bf1fffc212/d93430a7-2657-4e17-843c-314c03b67075_179534124.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05449000295842","Topo Chico Hard Seltzer Variety Pack 6X330ml","TOPO CHICO","1980ML","Drinks > Spirits > Ready to Drink Premixed Spirits & Cocktails","https://digitalcontent.api.tesco.com/v2/media/ghs/d82888bf-f178-4b59-99ea-73ee659c9601/7fb6078b-d582-4293-bac0-903e9de8e92a_1583501621.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000354913693","Sharwoods Butter Chicken Cooking Sauce 420G","SHARWOODS","420G","Food Cupboard > Cooking Sauces, Meal Kits & Sides > Indian","https://digitalcontent.api.tesco.com/v2/media/ghs/59b5542c-40d7-4685-948b-c2abdbd9d6ba/58fa6328-0737-49c6-944b-a628579f4184_1214687245.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"03520190931153","Master Lock 30Mm Solid Aluminium Padlock","SUPPLIER","","Home & Ents > DIY & Car Care > DIY","https://digitalcontent.api.tesco.com/v2/media/ghs/37650650-fd87-4c17-9ef6-b505ff0b1a82/c650c9ff-b388-41da-a715-4c525646f6e0_826190796.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697888342","Tesco Scented 30Ml Reed Diffuser Fig & Mulberry","TESCO HOME","30ML","Home & Ents > Home Accessories > Candles","https://digitalcontent.api.tesco.com/v2/media/ghs/17acf889-9cbc-41c1-9f7b-881d0a8c280b/82ac4405-c37d-45b1-ab39-a8a06dd73bd8_1756363744.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697704611","Tesco Free From Carbonara Sauce 485G","FREE FROM","485G","Food Cupboard > Free From > Table & Cooking Sauces","https://digitalcontent.api.tesco.com/v2/media/ghs/e299dbd4-d9a5-48e8-bbe7-922f38de46d3/e247cfd8-851d-4040-b20b-c0c33af5f0e3_640576326.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00000050020720","Swartz Jamaican Jerk Seasoning 51G Jar","SCHWARTZ","51G","Food Cupboard > Cooking Ingredients > Seasoning, Herbs & Spices","https://digitalcontent.api.tesco.com/v2/media/ghs/bf764aa9-8a73-4a28-a808-f4bea857fc29/9f3fafdb-e883-4452-a20e-432eef5de25f_271300488.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"09312088004735","Wolf Blass Yellow Label Cabernet Sauvignon 187Ml","WOLF BLASS","187ML","Drinks > Wine > Small Wine Bottles & Cans","https://digitalcontent.api.tesco.com/v2/media/ghs/49c669a0-109b-403d-87f1-a6dbe74e3c66/b2497478-e6a6-4149-aeb2-c8abae56522f.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697402760","Tesco Finest Savoury Nibbles Selection 115G","TESCO FINEST","115G","Food Cupboard > Christmas Treats > Biscuits","https://digitalcontent.api.tesco.com/v2/media/ghs/f3da0f56-61ad-48a5-bc27-4a7fbc31b952/bf19b42d-7dc3-42c6-824e-3b212e38493c_183940900.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05410076514427","Aussie Colour Mate Shampoo 500Ml","AUSSIE","500ML","Health & Beauty > Shampoo > Colour Care & Purple Shampoo","https://digitalcontent.api.tesco.com/v2/media/ghs/212c198c-5699-4dfc-b19a-b6b4a1369b71/c66b484a-a025-4138-bf80-eb94d1195d1e_1580327628.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05022545070947","Bathtime Buddies Fun Sponge 3 Years Plus","BATHTIME BUDDIES","","Health & Beauty > Shower, Bath & Hand Hygiene > Bathroom Accessories","https://digitalcontent.api.tesco.com/v2/media/ghs/1b3ed78d-9d05-4777-989b-14fa8ca554db/c9b49df9-effe-44fe-af89-4d8cac0d2eff_241531575.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05011842110838","Bassetts Vitamins Man 30 Pack","BASSETTS","","Health & Beauty > Vitamins, Minerals & Supplements > Multivitamins & Supplements","https://digitalcontent.api.tesco.com/v2/media/ghs/d779a10d-81f6-4445-bfe1-b875d73bb309/494dc8cc-dd9c-416d-bdca-7376ba9a4cf7_872843989.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
